281010,1,3.807300
283011,1,3.655400
285011,1,3.709300
286011,1,3.650500
288011,1,3.802400
290011,1,3.694600
291011,1,3.915100
293011,1,3.822000
294011,1,3.675000
296011,1,3.969000
298011,1,3.719100
299011,1,3.920000
301011,1,3.797500
303011,1,3.954300
304011,1,3.591700
306011,1,3.812200
308011,1,3.684800
309011,1,3.728900
311015,0,3.826900
312010,0,3.483900
314010,0,3.229100
316011,0,3.302600
317010,0,3.361400
319011,0,3.204600
321010,0,3.376100
322011,0,3.400600
324010,0,3.420200
325011,0,3.381000
327010,0,3.596600
329010,0,3.390800
330010,0,3.366300
332010,0,3.336900
334011,0,3.140900
335010,0,3.214400
337011,0,3.454500
338010,0,3.346700
340011,0,3.336900
342010,0,3.224200
343011,0,3.498600
345010,0,3.665200
347010,0,3.439800
348010,0,3.557400
350010,0,3.532900
351011,0,3.160500
353010,0,3.493700
355011,0,3.459400
356010,0,3.425100
358011,0,3.488800
360010,0,3.366300
361011,0,3.523100
363010,0,3.464300
365010,0,3.273200
366010,0,3.258500
368010,0,3.381000
369010,0,3.317300
371010,0,3.307500
373011,0,3.346700
374010,0,3.498600
376011,0,3.425100
378010,0,3.557400
379011,0,3.518200
381010,0,3.493700
382011,0,3.425100
384010,0,3.498600
386010,0,3.371200
387010,0,3.523100
389010,0,3.283000
391011,0,3.258500
392010,0,3.410400
394011,0,3.292800
395010,0,3.537800
397011,0,3.400600
399010,0,3.224200
400011,0,3.180100
402010,0,3.185000
404010,0,3.341800
405010,0,3.434900
407010,0,3.572100
408011,0,3.498600
410010,0,3.395700
412011,0,3.640700
413010,0,3.346700
415011,0,3.390800
417010,0,3.292800
418011,0,3.258500
420010,0,3.454500
422011,0,3.273200
423010,0,3.351600
425010,0,3.488800
426010,0,3.518200
428010,0,3.390800
430011,0,3.248700
431010,0,3.483900
433011,0,3.415300
435010,0,3.434900
436011,0,3.562300
438010,0,3.498600
439011,0,3.253600
441010,0,3.503500
443010,0,3.479000
444010,0,3.297700
446010,0,3.385900
448011,0,3.518200
449010,0,3.341800
451011,0,3.136000
452010,0,3.474100
454011,0,3.493700
456010,0,3.229100
457011,0,3.366300
459010,0,3.371200
461010,0,3.302600
462010,0,3.635800
464010,0,3.444700
465011,0,3.503500
467010,0,3.219300
469011,0,3.238900
470010,0,3.562300
472011,0,3.234000
474012,1,3.317300
475011,1,3.871000
477011,1,3.733800
479011,1,3.831800
480011,1,3.826900
482011,1,3.621100
483011,1,3.684800
485011,1,3.777900
487011,1,3.915100
488011,1,3.812200
490011,1,3.694600
492010,1,3.875900
493011,1,3.959200
495011,1,3.768100
496011,1,3.924900
498011,1,3.743600
500011,1,3.684800
501011,1,3.733800
503011,1,3.954300
505011,1,3.861200
506011,1,3.856300
508011,1,3.694600
509010,1,3.875900
511011,1,3.890600
513011,1,3.773000
514011,1,3.635800
516011,1,3.890600
518011,1,3.773000
519011,1,3.645600
521011,1,3.846500
522011,1,3.861200
524011,1,3.871000
526011,1,3.924900
527011,1,3.660300
529011,1,4.013100
531011,1,3.611300
532011,1,3.577000
534011,1,3.792600
536011,1,3.640700
537011,1,3.724000
539011,1,3.949400
540011,1,3.743600
542011,1,3.920000
544011,1,3.675000
545011,1,3.841600
547011,1,3.743600
549010,1,3.924900
550011,1,3.871000
552011,1,3.630900
553011,1,3.675000
555011,1,3.630900
557011,1,3.768100
558011,1,3.768100
560011,1,3.773000
562011,1,3.866100
563011,1,3.998400
565011,1,3.773000
566010,1,3.851400
568011,1,3.856300
570011,1,3.640700
571011,1,3.866100
573011,1,3.733800
575011,1,3.964100
576011,1,3.802400
578011,1,4.027800
579011,1,4.008200
581011,1,3.920000
583011,1,3.724000
584011,1,3.670100
586011,1,3.640700
588011,1,3.611300
589011,1,3.831800
591011,1,3.758300
593011,1,3.905300
594011,1,3.758300
596011,1,3.851400
597011,1,3.665200
599011,1,3.650500
601011,1,3.640700
602011,1,3.655400
604011,1,3.694600
606010,1,3.650500
607011,1,3.768100
609011,1,3.763200
610011,1,3.929800
612011,1,3.753400
614011,1,3.777900
615011,1,3.704400
617011,1,3.591700
619011,1,3.724000
620011,1,3.792600
622011,1,3.831800
623010,1,3.954300
625011,1,3.841600
627011,1,3.900400
628011,1,4.013100
630011,1,3.758300
632011,1,3.885700
633011,1,3.846500
635011,1,3.709300
636015,0,3.851400
638010,0,3.410400
640011,0,3.528000
641010,0,3.415300
643011,0,3.385900
645010,0,3.464300
646011,0,3.611300
648010,0,3.199700
650011,0,3.287900
651010,0,3.283000
653010,0,3.371200
654010,0,3.459400
656010,0,3.307500
658011,0,3.488800
659010,0,3.469200
661011,0,3.640700
663010,0,3.336900
664011,0,3.532900
666010,0,3.336900
667011,0,3.273200
669010,0,3.518200
671010,0,3.263400
672010,0,3.356500
674010,0,3.498600
676011,0,3.537800
677010,0,3.513300
679011,0,3.307500
680010,0,3.258500
682011,0,3.268300
684010,0,3.459400
685011,0,3.498600
687010,0,3.513300
689010,0,3.532900
690010,0,3.415300
692010,0,3.572100
693011,0,3.577000
695010,0,3.410400
697011,0,3.483900
698010,0,3.547600
700011,0,3.415300
702010,0,3.415300
703011,0,3.219300
705010,0,3.268300
707011,0,3.219300
708010,0,3.376100
710010,0,3.430000
711010,0,3.336900
713010,0,3.297700
715011,0,3.552500
716010,0,3.410400
718011,0,3.180100
720010,0,3.449600
721011,0,3.307500
723010,0,3.341800
724011,0,3.415300
726010,0,3.557400
728010,0,3.302600
729010,0,3.469200
731010,0,3.562300
733011,0,3.454500
734010,0,3.415300
736011,0,3.444700
737010,0,3.474100
739011,0,3.483900
741010,0,3.297700
742011,0,3.371200
744010,0,3.532900
746010,0,3.542700
747010,0,3.601500
749010,0,3.180100
750011,0,3.214400
752010,0,3.430000
754011,0,3.253600
755010,0,3.312400
757011,0,3.209500
759010,0,3.219300
760011,0,3.464300
762010,0,3.361400
764011,0,3.474100
765010,0,3.346700
767010,0,3.366300
768010,0,3.444700
770010,0,3.493700
772011,0,3.390800
773010,0,3.537800
775011,0,3.327100
777010,0,3.263400
778011,0,3.341800
780010,0,3.395700
781011,0,3.371200
783010,0,3.209500
785010,0,3.268300
786010,0,3.395700
788010,0,3.180100
790011,0,3.258500
791010,0,3.567200
793011,0,3.528000
794010,0,3.327100
796011,0,3.268300
798010,0,3.234000
799013,1,3.395700
801011,1,3.542700
803011,1,3.841600
804011,1,3.650500
806011,1,3.924900
807011,1,3.915100
809011,1,3.841600
811011,1,4.003300
812011,1,3.905300
814011,1,3.939600
816011,1,3.728900
817011,1,3.675000
819011,1,3.714200
821011,1,3.645600
822011,1,3.635800
824011,1,3.724000
825011,1,3.920000
827011,1,3.924900
829011,1,3.704400
830011,1,3.969000
832011,1,3.650500
834010,1,3.635800
835011,1,3.645600
837011,1,3.596600
838011,1,3.689700
840011,1,3.924900
842011,1,3.954300
843011,1,3.733800
845011,1,3.763200
847011,1,3.939600
848011,1,3.822000
850011,1,3.640700
851010,1,3.817100
853011,1,3.719100
855011,1,3.675000
856011,1,3.773000
858011,1,3.846500
860011,1,3.650500
861011,1,3.880800
863011,1,3.851400
864011,1,3.929800
866011,1,3.733800
868011,1,3.782800
869011,1,3.802400
871011,1,3.758300
873011,1,3.768100
874011,1,3.758300
876011,1,3.728900
878011,1,3.978800
879011,1,3.822000
881011,1,3.645600
882011,1,3.910200
884011,1,3.826900
886011,1,3.758300
887011,1,3.826900
889011,1,3.758300
891010,1,3.640700
892011,1,3.875900
894011,1,3.988600
895011,1,3.880800
897011,1,3.973900
899011,1,3.920000
900011,1,3.753400
902011,1,3.890600
904011,1,3.836700
905011,1,3.591700
907011,1,3.920000
908010,1,3.836700
910011,1,3.929800
912011,1,3.861200
913011,1,3.812200
915011,1,3.890600
917011,1,3.616200
918011,1,3.792600
920011,1,3.949400
921011,1,3.655400
923011,1,3.841600
925011,1,3.645600
926011,1,3.866100
928011,1,3.704400
930011,1,3.714200
931011,1,3.758300
933011,1,3.606400
935011,1,3.630900
936011,1,3.871000
938011,1,3.679900
939011,1,3.802400
941011,1,3.915100
943011,1,3.822000
944011,1,3.983700
946011,1,3.655400
948010,1,3.861200
949011,1,3.915100
951011,1,3.871000
952011,1,3.626000
954011,1,3.846500
956011,1,3.851400
957011,1,3.920000
959011,1,3.768100
961011,1,3.689700
962015,0,3.983700
964011,0,3.498600
965010,0,3.503500
967011,0,3.175200
969010,0,3.439800
970011,0,3.439800
972010,0,3.513300
974010,0,3.214400
975010,0,3.214400
977010,0,3.439800
978011,0,3.351600
980010,0,3.488800
982011,0,3.488800
983010,0,3.224200
985011,0,3.488800
987010,0,3.434900
988011,0,3.449600
990010,0,3.292800
992011,0,3.542700
993010,0,3.503500
995010,0,3.562300
996010,0,3.577000
998010,0,3.351600
1000011,0,3.165400
1001010,0,3.273200
1003011,0,3.567200
1005010,0,3.537800
1007011,0,3.371200
1008010,0,3.253600
1010010,0,3.400600
1012011,0,3.322200
1013010,0,3.493700
1015011,0,3.503500
1017010,0,3.336900
1019011,0,3.317300
1020010,0,3.479000
1022010,0,3.312400
1024011,0,3.258500
1025010,0,3.371200
1027011,0,3.635800
1029010,0,3.390800
1031011,0,3.322200
1032010,0,3.336900
1034010,0,3.332000
1036011,0,3.444700
1037010,0,3.508400
1039011,0,3.366300
1041010,0,3.258500
1043011,0,3.307500
1044010,0,3.415300
1046010,0,3.611300
1048011,0,3.390800
1049010,0,3.376100
1051011,0,3.425100
1053010,0,3.454500
1055011,0,3.390800
1056010,0,3.586800
1058010,0,3.214400
1060011,0,3.361400
1061010,0,3.606400
1063011,0,3.336900
1065010,0,3.542700
1067011,0,3.224200
1068010,0,3.175200
1070010,0,3.454500
1072011,0,3.430000
1073010,0,3.224200
1075011,0,3.327100
1077010,0,3.351600
1079011,0,3.591700
1080010,0,3.444700
1082010,0,3.425100
1084011,0,3.410400
1085010,0,3.547600
1087011,0,3.390800
1089010,0,3.248700
1091011,0,3.498600
1092010,0,3.297700
1094010,0,3.381000
1096011,0,3.581900
1097010,0,3.292800
1099011,0,3.376100
1101010,0,3.297700
1103011,0,3.449600
1104010,0,3.371200
1106010,0,3.312400
1108011,0,3.371200
1109010,0,3.219300
1111011,0,3.577000
1113010,0,3.523100
1115011,0,3.376100
1116010,0,3.258500
1118010,0,3.479000
1120011,0,3.488800
1121010,0,3.454500
1123011,0,3.581900
1125010,0,3.410400
1127011,0,3.547600
1128010,0,3.547600
1130010,0,3.356500
1132013,1,3.327100
1133011,1,3.866100
1135011,1,3.699500
1137011,1,3.787700
1139011,1,3.792600
1140011,1,3.959200
1142011,1,3.949400
1144011,1,3.802400
1145011,1,3.866100
1147011,1,3.905300
1149011,1,3.924900
1151011,1,3.537800
1152011,1,3.905300
1154011,1,3.875900
1156011,1,3.929800
1157011,1,3.728900
1159011,1,3.753400
1161011,1,3.733800
1163011,1,3.650500
1164011,1,3.709300
1166011,1,3.689700
1168011,1,3.738700
1169011,1,3.679900
1171011,1,3.910200
1173011,1,3.812200
1175011,1,3.954300
1176011,1,3.630900
1178011,1,3.826900
1180011,1,3.973900
1181011,1,3.694600
1183011,1,3.557400
1185011,1,3.831800
1187011,1,3.586800
1188011,1,3.836700
1190011,1,3.807300
1192011,1,3.724000
1193011,1,3.959200
1195011,1,3.679900
1197011,1,3.743600
1199011,1,3.728900
1200011,1,3.562300
1202011,1,3.944500
1204011,1,3.802400
1205011,1,3.822000
1207011,1,3.611300
1209011,1,3.797500
1211011,1,3.920000
1212011,1,3.973900
1214011,1,3.895500
1216011,1,3.880800
1217011,1,3.763200
1219011,1,3.797500
1221011,1,3.640700
1223011,1,3.768100
1224011,1,3.836700
1226011,1,3.841600
1228011,1,3.866100
1229011,1,3.817100
1231011,1,3.733800
1233011,1,3.758300
1235011,1,3.748500
1236011,1,3.949400
1238011,1,3.915100
1240011,1,3.728900
1241011,1,3.944500
1243011,1,3.719100
1245011,1,3.949400
1247011,1,3.969000
1248011,1,3.817100
1250011,1,3.675000
1252011,1,3.890600
1253011,1,3.797500
1255011,1,3.851400
1257011,1,3.728900
1259011,1,3.910200
1260011,1,4.008200
1262011,1,3.817100
1264011,1,3.812200
1265011,1,3.581900
1267011,1,3.758300
1269011,1,3.758300
1271011,1,3.567200
1272011,1,3.606400
1274011,1,3.959200
1276011,1,3.679900
1277011,1,3.861200
1279011,1,3.694600
1281011,1,3.758300
1283011,1,3.724000
1284011,1,3.655400
1286011,1,3.836700
1288011,1,3.684800
1289011,1,3.802400
1291011,1,3.724000
1293011,1,3.895500
1295011,1,3.719100
1296011,1,3.954300
1298011,1,3.626000
1300011,1,3.640700
1301011,1,3.611300
1303016,0,3.812200
1305010,0,3.302600
1307011,0,3.572100
1308010,0,3.371200
1310010,0,3.253600
1312011,0,3.351600
1313010,0,3.336900
1315011,0,3.381000
1317010,0,3.209500
1319011,0,3.439800
1320010,0,3.332000
1322010,0,3.479000
1324011,0,3.376100
1325010,0,3.523100
1327011,0,3.327100
1329010,0,3.626000
1331011,0,3.327100
1332010,0,3.454500
1334010,0,3.400600
1336011,0,3.332000
1337010,0,3.194800
1339011,0,3.346700
1341010,0,3.567200
1343011,0,3.498600
1344010,0,3.341800
1346010,0,3.611300
1348011,0,3.385900
1349010,0,3.371200
1351011,0,3.513300
1353010,0,3.532900
1355011,0,3.532900
1356010,0,3.312400
1358010,0,3.243800
1360011,0,3.243800
1361010,0,3.287900
1363011,0,3.449600
1365010,0,3.224200
1367011,0,3.136000
1368010,0,3.341800
1370010,0,3.371200
1372011,0,3.479000
1373010,0,3.537800
1375011,0,3.332000
1377010,0,3.518200
1379011,0,3.425100
1380010,0,3.366300
1382010,0,3.420200
1384011,0,3.405500
1385010,0,3.503500
1387011,0,3.351600
1389010,0,3.454500
1391011,0,3.336900
1392010,0,3.214400
1394010,0,3.655400
1396011,0,3.454500
1397010,0,3.327100
1399011,0,3.415300
1401010,0,3.493700
1403011,0,3.336900
1404010,0,3.523100
1406010,0,3.356500
1408011,0,3.376100
1409010,0,3.581900
1411011,0,3.444700
1413010,0,3.327100
1415011,0,3.302600
1416010,0,3.292800
1418010,0,3.214400
1420011,0,3.572100
1421010,0,3.454500
1423011,0,3.577000
1425010,0,3.449600
1427011,0,3.351600
1428010,0,3.395700
1430010,0,3.395700
1432011,0,3.498600
1433010,0,3.523100
1435011,0,3.390800
1437010,0,3.194800
1439011,0,3.292800
1440010,0,3.488800
1442010,0,3.449600
1444011,0,3.376100
1445010,0,3.395700
1447011,0,3.557400
1449010,0,3.175200
1451011,0,3.336900
1452010,0,3.400600
1454010,0,3.449600
1456011,0,3.586800
1457010,0,3.562300
1459011,0,3.454500
1461010,0,3.655400
1463011,0,3.557400
1464010,0,3.474100
1466010,0,3.287900
1468011,0,3.317300
1469010,0,3.513300
1471011,0,3.488800
1473010,0,3.459400
1475013,1,3.346700
1476011,1,3.714200
1478011,1,3.719100
1480011,1,3.973900
1481011,1,3.611300
1483011,1,3.792600
1485011,1,3.890600
1487011,1,3.704400
1488011,1,3.851400
1490011,1,3.885700
1492011,1,3.645600
1493011,1,3.959200
1495011,1,3.973900
1497011,1,3.861200
1499011,1,3.650500
1500011,1,3.831800
1502011,1,3.797500
1504011,1,3.724000
1505011,1,3.748500
1507011,1,3.875900
1509011,1,3.719100
1511011,1,3.998400
1512011,1,3.934700
1514011,1,3.635800
1516011,1,3.880800
1517011,1,3.704400
1519011,1,3.787700
1521011,1,3.606400
1523011,1,3.885700
1524011,1,3.871000
1526011,1,3.709300
1528011,1,3.871000
1529011,1,3.665200
1531011,1,3.797500
1533011,1,3.748500
1535011,1,3.714200
1536011,1,3.640700
1538011,1,3.807300
1540011,1,3.728900
1541011,1,3.611300
1543011,1,3.964100
1545011,1,3.826900
1547011,1,3.973900
1548011,1,3.782800
1550011,1,3.679900
1552011,1,3.871000
1553011,1,3.606400
1555011,1,3.596600
1557011,1,3.920000
1559011,1,3.905300
1560011,1,3.665200
1562011,1,3.885700
1564011,1,3.660300
1565011,1,3.689700
1567011,1,3.763200
1569011,1,3.915100
1571011,1,3.675000
1572011,1,3.640700
1574011,1,3.679900
1576011,1,3.773000
1577011,1,3.704400
1579011,1,3.738700
1581011,1,3.910200
1583011,1,3.606400
1584011,1,3.895500
1586011,1,3.910200
1588011,1,3.606400
1589011,1,3.758300
1591011,1,3.719100
1593011,1,3.959200
1595011,1,3.905300
1596011,1,3.782800
1598011,1,3.895500
1600011,1,3.719100
1601011,1,3.831800
1603011,1,3.939600
1605011,1,3.782800
1607011,1,3.650500
1608011,1,3.871000
1610011,1,3.934700
1612011,1,3.851400
1613011,1,3.846500
1615011,1,3.650500
1617011,1,3.836700
1619011,1,3.758300
1620011,1,3.640700
1622011,1,3.763200
1624011,1,3.915100
1625011,1,3.920000
1627011,1,3.861200
1629011,1,3.924900
1631011,1,3.714200
1632011,1,3.753400
1634011,1,3.581900
1636011,1,3.831800
1637011,1,3.782800
1639011,1,3.880800
1641011,1,3.944500
1643011,1,3.787700
1644011,1,3.910200
1646015,0,3.988600
1648011,0,3.185000
1649010,0,3.283000
1651011,0,3.297700
1653010,0,3.523100
1655011,0,3.307500
1656010,0,3.302600
1658010,0,3.410400
1660011,0,3.630900
1661010,0,3.528000
1663011,0,3.532900
1665010,0,3.459400
1667011,0,3.248700
1668010,0,3.258500
1670010,0,3.361400
1672011,0,3.479000
1673010,0,3.214400
1675011,0,3.287900
1677010,0,3.287900
1679011,0,3.297700
1680010,0,3.474100
1682010,0,3.219300
1684011,0,3.454500
1685010,0,3.449600
1687011,0,3.381000
1689010,0,3.263400
1691011,0,3.528000
1692010,0,3.234000
1694010,0,3.532900
1696011,0,3.454500
1697010,0,3.361400
1699011,0,3.332000
1701010,0,3.327100
1703011,0,3.410400
1704010,0,3.180100
1706010,0,3.307500
1708011,0,3.292800
1709010,0,3.351600
1711011,0,3.327100
1713010,0,3.366300
1715011,0,3.498600
1716010,0,3.180100
1718010,0,3.185000
1720011,0,3.287900
1721010,0,3.454500
1723011,0,3.292800
1725010,0,3.209500
1727011,0,3.371200
1728010,0,3.488800
1730010,0,3.601500
1732011,0,3.263400
1733010,0,3.253600
1735011,0,3.263400
1737010,0,3.224200
1739011,0,3.297700
1740010,0,3.366300
1742010,0,3.449600
1744011,0,3.498600
1745010,0,3.439800
1747011,0,3.395700
1749010,0,3.410400
1751011,0,3.508400
1752010,0,3.312400
1754010,0,3.454500
1756011,0,3.464300
1757010,0,3.449600
1759011,0,3.317300
1761010,0,3.572100
1763011,0,3.283000
1764010,0,3.381000
1766010,0,3.327100
1768011,0,3.420200
1769010,0,3.483900
1771011,0,3.263400
1773010,0,3.537800
1775011,0,3.528000
1776010,0,3.528000
1778010,0,3.410400
1780011,0,3.238900
1781010,0,3.351600
1783011,0,3.165400
1785010,0,3.238900
1787011,0,3.381000
1788010,0,3.194800
1790010,0,3.572100
1792011,0,3.528000
1793010,0,3.366300
1795011,0,3.552500
1797010,0,3.444700
1799011,0,3.376100
1800010,0,3.185000
1802010,0,3.395700
1804011,0,3.292800
1805010,0,3.351600
1807011,0,3.253600
1809010,0,3.581900
1811011,0,3.650500
1812010,0,3.317300
1814010,0,3.381000
1816011,0,3.322200
1817012,1,3.400600
1819011,1,3.792600
1821011,1,3.802400
1823011,1,3.812200
1824011,1,3.802400
1826011,1,3.915100
1828011,1,3.920000
1829011,1,3.822000
1831011,1,3.596600
1833011,1,3.905300
1835011,1,3.670100
1836011,1,3.939600
1838011,1,3.621100
1840011,1,3.611300
1841011,1,3.802400
1843011,1,3.768100
1845011,1,3.929800
1847011,1,3.670100
1848011,1,3.871000
1850011,1,3.684800
1852011,1,3.719100
1853011,1,3.640700
1855011,1,3.591700
1857011,1,3.606400
1859011,1,3.802400
1860011,1,3.988600
1862011,1,3.704400
1864011,1,3.817100
1865011,1,3.836700
1867011,1,3.665200
1869011,1,3.871000
1871011,1,3.836700
1872011,1,3.601500
1874011,1,3.836700
1876011,1,3.866100
1877011,1,3.900400
1879011,1,3.934700
1881011,1,3.866100
1883011,1,3.596600
1884011,1,3.895500
1886011,1,3.709300
1888011,1,3.660300
1889011,1,3.905300
1891011,1,3.875900
1893011,1,3.890600
1895011,1,3.861200
1896011,1,3.817100
1898011,1,3.851400
1900011,1,3.645600
1901011,1,3.895500
1903011,1,3.792600
1905011,1,3.866100
1907011,1,3.684800
1908011,1,3.650500
1910011,1,3.773000
1912011,1,3.665200
1913011,1,3.910200
1915011,1,3.802400
1917011,1,3.650500
1919011,1,3.836700
1920011,1,3.871000
1922011,1,3.640700
1924011,1,3.601500
1925011,1,3.880800
1927011,1,3.709300
1929011,1,3.890600
1931011,1,3.866100
1932011,1,3.768100
1934011,1,3.822000
1936011,1,3.910200
1937011,1,3.895500
1939011,1,3.954300
1941011,1,3.797500
1943011,1,3.993500
1944011,1,3.728900
1946011,1,3.998400
1948011,1,3.733800
1949011,1,3.572100
1951011,1,3.606400
1953011,1,3.679900
1955011,1,3.709300
1956011,1,3.954300
1958011,1,3.949400
1960011,1,3.665200
1961011,1,3.679900
1963011,1,3.719100
1965011,1,3.655400
1967011,1,3.802400
1968011,1,3.719100
1970011,1,3.753400
1972011,1,3.875900
1973011,1,3.875900
1975011,1,3.880800
1977011,1,3.905300
1979011,1,3.885700
1980011,1,3.826900
1982011,1,3.836700
1984011,1,3.846500
1985011,1,3.831800
1987011,1,3.768100
1989015,0,3.621100
1991011,0,3.204600
1992010,0,3.224200
1994010,0,3.287900
1996011,0,3.263400
1997010,0,3.385900
1999011,0,3.376100
2001010,0,3.381000
2003011,0,3.483900
2004010,0,3.185000
2006010,0,3.263400
2008011,0,3.567200
2009010,0,3.346700
2011011,0,3.366300
2013010,0,3.336900
2015011,0,3.302600
2016010,0,3.483900
2018010,0,3.498600
2020011,0,3.518200
2021010,0,3.376100
2023011,0,3.449600
2025010,0,3.449600
2027011,0,3.611300
2028010,0,3.464300
2030010,0,3.283000
2032011,0,3.371200
2033010,0,3.449600
2035011,0,3.483900
2037010,0,3.336900
2039011,0,3.341800
2040010,0,3.292800
2042010,0,3.581900
2044011,0,3.287900
2045010,0,3.366300
2047011,0,3.591700
2049010,0,3.287900
2051011,0,3.449600
2052010,0,3.513300
2054010,0,3.454500
2056011,0,3.542700
2057010,0,3.567200
2059011,0,3.390800
2061010,0,3.518200
2063011,0,3.292800
2064010,0,3.444700
2066010,0,3.170300
2068011,0,3.508400
2069010,0,3.366300
2071011,0,3.175200
2073010,0,3.214400
2075011,0,3.410400
2076010,0,3.434900
2078010,0,3.655400
2080011,0,3.444700
2081010,0,3.474100
2083011,0,3.410400
2085010,0,3.381000
2087011,0,3.219300
2088010,0,3.415300
2090010,0,3.209500
2092011,0,3.219300
2093010,0,3.268300
2095011,0,3.596600
2097010,0,3.356500
2099011,0,3.528000
2100010,0,3.189900
2102010,0,3.268300
2104011,0,3.214400
2105010,0,3.537800
2107011,0,3.493700
2109010,0,3.591700
2111011,0,3.366300
2112010,0,3.317300
2114010,0,3.297700
2116011,0,3.449600
2117010,0,3.420200
2119011,0,3.513300
2121010,0,3.224200
2123011,0,3.258500
2124010,0,3.219300
2126010,0,3.327100
2128011,0,3.302600
2129010,0,3.537800
2131011,0,3.552500
2133010,0,3.483900
2135011,0,3.552500
2136010,0,3.224200
2138010,0,3.503500
2140011,0,3.444700
2141010,0,3.532900
2143011,0,3.513300
2145010,0,3.400600
2147011,0,3.557400
2148010,0,3.464300
2150010,0,3.258500
2152011,0,3.434900
2153010,0,3.297700
2155011,0,3.513300
2157010,0,3.332000
2159011,0,3.390800
2160012,1,3.586800
2162011,1,3.880800
2164011,1,3.929800
2165011,1,3.773000
2167011,1,3.621100
2169011,1,3.714200
2171011,1,3.875900
2172011,1,3.787700
2174011,1,3.645600
2176011,1,3.689700
2177011,1,3.900400
2179011,1,3.895500
2181011,1,3.895500
2183011,1,3.630900
2184011,1,3.537800
2186011,1,3.719100
2188011,1,3.704400
2189011,1,3.846500
2191011,1,3.768100
2193011,1,3.724000
2195011,1,3.978800
2196011,1,3.655400
2198011,1,3.577000
2200011,1,3.567200
2201011,1,3.768100
2203011,1,3.836700
2205011,1,3.709300
2207011,1,3.640700
2208011,1,3.954300
2210011,1,3.988600
